Id,text,label
16156,Best described as I Know What You Did Last Winter .,3
16157,"( Taylor ) takes us on a ride that 's consistently surprising , easy to watch -- but , oh , so dumb .",3
16158,It 's difficult for a longtime admirer of his work to not be swept up in Invincible and overlook its drawbacks .,3
16159,Lazily directed by Charles Stone III ... from a leaden script by Matthew Cirulnick and novelist Thulani Davis .,2
16160,"Though Jones and Snipes are enthralling , the movie bogs down in rhetoric and clich̩ .",2
16161,"The most remarkable ( and frustrating ) thing about World Traveler , which opens today in Manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank .",3
16162,An artsploitation movie with too much exploitation and too little art .,1
16163,The pacing is often way off and there are too many bona fide groaners among too few laughs .,1
16164,"With lines that feel like long soliloquies -- even as they are being framed in conversation -- Max is static , stilted .",3
16165,"Barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference .",2
16166,"Writer\/director Burr Steers emphasizes the Q in Quirky , with mixed results .",4
16167,"One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .",2
16168,"In between the icy stunts , the actors spout hilarious dialogue about following your dream and ` just letting the mountain tell you what to do . '",4
16169,The obligatory break-ups and hook-ups do n't seem to have much emotional impact on the characters .,3
16170,"Make no mistake , ivans xtc .",3
16171,is a mess .,1
16172,"Hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry .",1
16173,The concept is a hoot .,4
16174,The trailer is a riot .,5
16175,The movie is a dud .,1
16176,"It 's a boring movie about a boring man , made watchable by a bravura performance from a consummate actor incapable of being boring .",4
16177,"Because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags .",1
16178,It 's hard to imagine another director ever making his wife look so bad in a major movie .,1
16179,Some stunning visuals -- and some staggeringly boring cinema .,3
16180,These characters become wearisome .,2
16181,"A hit - and-miss affair , consistently amusing but not as outrageous or funny as Cho may have intended or as imaginative as one might have hoped .",2
16182,This may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar .,2
16183,Kim Ki-Deok seems to have in mind an ( emotionally at least ) adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .,2
16184,"A sterling film - a cross between Boys Do n't Cry , Deliverance , and Ode to Billy Joe - lies somewhere in the story of Matthew Shepard , but that film is yet to be made .",3
16185,"After sitting through this sloppy , made-for-movie comedy special , it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work .",1
16186,Contrived pastiche of caper clich̩s .,1
16187,"Many shallower movies these days seem too long , but this one is egregiously short .",3
16188,Just a Kiss wants desperately to come off as a fanciful film about the typical problems of average people .,3
16189,"But it is set in a world that is very , very far from the one most of us inhabit .",3
16190,The most ill-conceived animated comedy since the 1991 dog Rover Dangerfield .,3
16191,"Like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless .",3
16192,"Despite its sincere acting , Signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype .",2
16193,"Yet another movie which presumes that high school social groups are at war , let alone conscious of each other 's existence .",3
16194,"Loud , chaotic and largely unfunny .",1
16195,"I ca n't remember the last time I saw an audience laugh so much during a movie , but there 's only one problem ... it 's supposed to be a drama .",3
16196,Qualities that were once amusing are becoming irritating .,2
16197,"Well , Jason 's gone to Manhattan and Hell , I guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , do n't shoot the messenger ) .",2
16198,"Donovan ... squanders his main asset , Jackie Chan , and fumbles the vital action sequences .",2
16199,"There is no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract .",1
16200,"Bread , My Sweet has so many flaws it would be easy for critics to shred it .",1
16201,It may even fall into the category of Films You Love to Hate .,3
16202,"I admit it , I hate to like it .",3
16203,"Frida is certainly no disaster , but neither is it the Kahlo movie Frida fans have been looking for .",3
16204,Leaks treacle from every pore .,2
16205,"The characters are so generic and the plot so bland that even as rogue CIA assassins working for Chris Cooper 's agency boss close in on the resourceful amnesiac , we do n't feel much for Damon\/Bourne or his predicament .",1
16206,Kapur weighs down the tale with bogus profundities .,2
16207,"While we want MacDowell 's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her .",3
16208,Blue Crush is as predictable as the tides .,2
16209,... The movie feels stitched together from stock situations and characters from other movies .,2
16210,"If you enjoy being rewarded by a script that assumes you are n't very bright , then Blood Work is for you .",1
16211,"Trouble Every Day is a success in some sense , but it 's hard to like a film so cold and dead .",2
16212,The film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design .,3
16213,A well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,2
16214,A family-friendly fantasy that ends up doing very little with its imaginative premise .,3
16215,A plodding look at the French Revolution through the eyes of aristocrats .,3
16216,"Tom Shadyac has learned a bit more craft since directing Adams , but he still lingers over every point until the slowest viewer grasps it .",3
16217,"Unspools like a highbrow , low-key , 102-minute infomercial , blending entrepreneurial zeal with the testimony of satisfied customers .",3
16218,"A fast-paced , glitzy but extremely silly piece .",3
16219,"Any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .",1
16220,"... while the humor aspects of ` Jason X ' were far more entertaining than I had expected , everything else about the film tanks .",2
16221,Your taste for Jonah - A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .,3
16222,"Like an Afterschool Special with costumes by Gianni Versace , Mad Love looks better than it feels .",2
16223,"While certain cues , like the happy music , suggest that this movie is supposed to warm our hearts , Jeong-Hyang Lee 's film is just as likely to blacken that organ with cold vengefulness .",3
16224,"The script , the gags , the characters are all direct-to-video stuff , and that 's where this film should have remained .",1
16225,A thriller without thrills and a mystery devoid of urgent questions .,2
16226,A collage of clich̩s and a dim echo of allusions to other films .,2
16227,The film is hampered by its predictable plot and paper-thin supporting characters .,2
16228,"Jonah is only so-so ... the addition of a biblical message will either improve the film for you , or it will lessen it .",3
16229,An excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay .,2
16230,"How many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ?",2
16231,"There are some laughs in this movie , but Williams ' anarchy gets tiresome , the satire is weak .",2
16232,As steamy as last week 's pork dumplings .,1
16233,The somber pacing and lack of dramatic fireworks make Green Dragon seem more like medicine than entertainment .,1
16234,The filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they wo n't much care about .,2
16235,"Another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures .",1
16236,This strenuously unfunny Showtime deserves the hook .,1
16237,"The whole thing 's fairly lame , making it par for the course for Disney sequels .",2
16238,... its solemn pretension prevents us from sharing the awe in which it holds itself .,2
16239,"... the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` Never Again . ''",2
16240,"If Disney 's Cinderella proved that ' a dream is a wish your heart makes , ' then Cinderella II proves that a nightmare is a wish a studio 's wallet makes .",2
16241,"Features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory .",1
16242,"With Rare Birds , as with The Shipping News before it , an attempt is made to transplant a Hollywood star into Newfoundland 's wild soil -- and The Rock once again resists the intrusion .",3
16243,Nothing about this movie works .,1
16244,"If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell .",3
16245,A spooky yarn of demonic doings on the high seas that works better the less the brain is engaged .,2
16246,None of Birthday Girl 's calculated events take us by surprise ...,2
16247,"Are monsters born , or made ?",3
16248,"Lisa Rinzler 's cinematography may be lovely , but Love Liza 's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .",2
16249,"The narrator and the other characters try to convince us that acting transfigures Esther , but she 's never seen speaking on stage ; one feels cheated , and Esther seems to remain an unchanged dullard .",2
16250,It 's exactly the kind of movie Toback 's detractors always accuse him of making .,2
16251,"With the dog days of August upon us , think of this dog of a movie as the cinematic equivalent of high humidity .",2
16252,Less about Shakespeare than the spawn of fools who saw Quentin Tarantino 's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations .,3
16253,"The film is like sitting in a downtown caf̩ , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables .",3
16254,"This rather unfocused , all-over-the-map movie would be a lot better if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor .",2
16255,"Takes a clunky TV-movie approach to detailing a chapter in the life of the celebrated Irish playwright , poet and drinker .",2
16256,"Not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream , it also represents glossy Hollywood at its laziest .",1
16257,"A shame that Stealing Harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable .",1
16258,Nearly every attempt at humor here is DOA .,1
16259,Collapses under its own meager weight .,2
16260,"This is mild-mannered , been-there material given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous .",3
16261,"If you adored The Full Monty so resoundingly that you 're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained .",3
16262,Technically and artistically inept .,2
16263,"Those who are only mildly curious , I fear , will be put to sleep or bewildered by the artsy and often pointless visuals .",2
16264,"Though Tom Shadyac 's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance .",2
16265,"A long , dull procession of despair , set to cello music culled from a minimalist funeral .",1
16266,"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but I believe a movie can be mindless without being the peak of all things insipid .",1
16267,Death might be a release .,2
16268,`` ( Hopkins ) does n't so much phone in his performance as fax it .,2
16269,"No , even that 's too committed .",2
16270,He gets his secretary to fax it . '',3
16271,"Sodden and glum , even in those moments where it 's supposed to feel funny and light .",2
16272,"Priggish , lethargically paced parable of renewal .",1
16273,A beautifully shot but dull and ankle-deep ` epic . ',2
16274,"Even with its $ 50-million US budget , Pinocchio never quite achieves the feel of a fanciful motion picture .",2
16275,"This is a third-person story now , told by Hollywood , and much more ordinary for it .",2
16276,"The filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",4
16277,"Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .",2
16278,"The characters are interesting and the relationship between Yosuke and Saeko is worth watching as it develops , but there 's not enough to the story to fill two hours .",3
16279,"Very well made , but does n't generate a lot of tension .",3
16280,Like being invited to a classy dinner soiree and not knowing anyone .,3
16281,"You leave the same way you came -- a few tasty morsels under your belt , but no new friends .",2
16282,It 's depressing to see how far Herzog has fallen .,2
16283,"The question hanging over The Time Machine is not , as the main character suggests , ` what if ? '",3
16284,"but rather , ` How can you charge money for this ? '",1
16285,Millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .,2
16286,"`` Freaky Friday , '' it 's not .",2
16287,"Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .",2
16288,"Although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success .",2
16289,"In this film , Aussie David Caesar channels the not-quite-dead career of Guy Ritchie .",3
16290,"Maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back .",1
16291,"The characterizations and dialogue lack depth or complexity , with the ironic exception of Scooter .",2
16292,This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .,3
16293,"For the rest of us , sitting through Dahmer 's two hours amounts to little more than punishment .",1
16294,Narc can only remind us of brilliant crime dramas without becoming one itself .,3
16295,"Somewhere inside the mess that is World Traveler , there is a mediocre movie trying to get out .",2
16296,A tedious parable about honesty and good sportsmanship .,3
16297,"Its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film .",3
16298,An artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike .,2
16299,"The movie 's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director Michel Gondry restate it to the point of ridiculousness .",1
16300,A glossy knock-off of a B-movie revenge flick .,3
16301,"... expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape .",2
16302,It 's just plain boring .,3
16303,"Sad nonsense , this .",2
16304,But not without cheesy fun factor .,4
16305,One of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time .,2
16306,Really dumb but occasionally really funny .,3
16307,"The movie wavers between Hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .",2
16308,The director 's many dodges and turns add up to little more than a screenful of gamesmanship that 's low on both suspense and payoff .,2
16309,"While the transgressive trappings ( especially the frank sex scenes ) ensure that the film is never dull , Rodrigues 's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative .",2
16310,"The satire is unfocused , while the story goes nowhere .",1
16311,They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,2
16312,It 's mired in a shabby script that piles layer upon layer of Action Man clich̩ atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of ( Woo 's ) best work .,2
16313,"Reyes ' directorial debut has good things to offer , but ultimately it 's undone by a sloppy script",2
16314,"If you 're over 25 , have an IQ over 90 , and have a driver 's license , you should be able to find better entertainment .",1
16315,The darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil .,2
16316,... the picture 's cleverness is ironically muted by the very people who are intended to make it shine .,3
16317,"Never does `` Lilo & Stitch '' reach the emotion or timelessness of Disney 's great past , or even that of more recent successes such as `` Mulan '' or `` Tarzan . ''",2
16318,One of those so-so films that could have been much better .,2
16319,"Crossroads feels like a teenybopper Ed Wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .",1
16320,"Fails to satisfactorily exploit its gender politics , genre thrills or inherent humor .",2
16321,"Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots .",2
16322,"Cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .",2
16323,"It has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline .",2
16324,It appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .,1
16325,Less a heartfelt appeal for the handicapped than a nice Belgian waffle .,3
16326,"It 's not helpful to listen to extremist name-calling , regardless of whether you think Kissinger was a calculating fiend or just a slippery self-promoter .",2
16327,Abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed .,2
16328,"The only problem is that , by the end , no one in the audience or the film seems to really care .",1
16329,"No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .",5
16330,Robert John Burke as The Monster horns in and steals the show .,4
16331,"Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .",1
16332,( T ) he film is never sure to make a clear point -- even if it seeks to rely on an ambiguous presentation .,2
16333,"While it may not add up to the sum of its parts , Holofcener 's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often .",4
16334,An overwrought Taiwanese soaper about three people and their mixed-up relationship .,3
16335,"Nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release .",1
16336,"A thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` The Thing ' and a geriatric ` Scream . '",1
16337,... another example of how Sandler is losing his touch .,2
16338,"Nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .",1
16339,What goes on for the 110 minutes of `` Panic Room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .,2
16340,The plot 's contrivances are uncomfortably strained .,2
16341,Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .,1
16342,"Schnieder bounces around with limp wrists , wearing tight tummy tops and hip huggers , twirling his hair on his finger and assuming that 's enough to sustain laughs ...",2
16343,"Its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .",2
16344,By the final whistle you 're convinced that this Mean Machine was a decent TV outing that just does n't have big screen magic .,2
16345,To say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor .,1
16346,"A film of empty , fetishistic violence in which murder is casual and fun .",1
16347,Pretend it 's a werewolf itself by avoiding eye contact and walking slowly away .,2
16348,"It 's fun , but it 's a real howler .",4
16349,"Some fine acting , but ultimately a movie with no reason for being .",2
16350,"It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting .",2
16351,"A waterlogged version of ` Fatal Attraction ' for the teeny-bopper set ... a sad , soggy potboiler that wastes the talents of its attractive young leads .",2
16352,It tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did .,3
16353,"Sweet gentle Jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?",2
16354,"It 's not the worst comedy of the year , but it certainly wo n't win any honors .",3
16355,"This is for the most part a useless movie , even with a great director at the helm .",2
16356,"A loud , witless mess that has none of the charm and little of the intrigue from the TV series .",1
16357,"Even on its own ludicrous terms , The Sum of All Fears generates little narrative momentum , and invites unflattering comparisons to other installments in the Ryan series .",1
16358,"Though it inspires some ( out-of-field ) creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract .",3
16359,"As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .",1
16360,"Sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist Japanese jokes .",3
16361,"Where Tom Green stages his gags as assaults on America 's knee-jerk moral sanctimony , Jackass lacks aspirations of social upheaval .",2
16362,More of an intriguing curiosity than a gripping thriller .,3
16363,"The April 2002 instalment of the American War for Independence , complete with loads of CGI and bushels of violence , but not a drop of human blood .",2
16364,"Contains all the substance of a Twinkie -- easy to swallow , but scarcely nourishing .",2
16365,Return to Neverland manages to straddle the line between another classic for the company and just another run-of-the-mill Disney sequel intended for the home video market .,2
16366,Rarely does a film so graceless and devoid of merit as this one come along .,1
16367,"It 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue .",2
16368,"On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .",3
16369,The colorful Masseur wastes its time on mood rather than riding with the inherent absurdity of Ganesh 's rise up the social ladder .,2
16370,"... an incredibly heavy-handed , manipulative dud that feels all too familiar .",1
16371,"Wimps out by going for that PG-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .",2
16372,Trapped presents a frightening and compelling ` What if ? ',4
16373,"scenario that will give most parents pause ... Then , something terrible happens .",3
16374,"Madonna has made herself over so often now , there 's apparently nothing left to work with , sort of like Michael Jackson 's nose .",1
16375,"Never having seen the first two films in the series , I ca n't compare Friday After Next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .",1
16376,"The story is lacking any real emotional impact , and the plot is both contrived and cliched .",1
16377,"A depraved , incoherent , instantly disposable piece of hackery .",1
16378,It 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring .,1
16379,"( Soderbergh ) tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness .",2
16380,Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .,3
16381,So aggressively cheery that Pollyana would reach for a barf bag .,2
16382,"Scooby-Doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick .",2
16383,"Russell lacks the visual panache , the comic touch , and perhaps the budget of Sommers 's title-bout features .",2
16384,Highly uneven and inconsistent ... Margarita Happy Hour kinda resembles the el cheapo margaritas served within .,1
16385,Very stupid and annoying .,1
16386,"The Sum of All Fears pretends to be a serious exploration of nuclear terrorism , but it 's really nothing more than warmed-over Cold War paranoia .",1
16387,A listless and desultory affair .,2
16388,Represents the depths to which the girls-behaving-badly film has fallen .,2
16389,How inept is Serving Sara ?,1
16390,It makes even Elizabeth Hurley seem graceless and ugly .,1
16391,Jam-packed with literally bruising jokes .,3
16392,"Every five minutes or so , someone gets clocked .",3
16393,Wins my vote for ` The 2002 Enemy of Cinema ' Award .,3
16394,"Any Chekhov is better than no Chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",3
16395,"Helmer Hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .",2
16396,"Lazy , miserable and smug .",1
16397,This is one of the biggest disappointments of the year .,1
16398,Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .,3
16399,"Every visual joke is milked , every set-up obvious and lengthy , every punchline predictable .",2
16400,There 's no energy .,1
16401,Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .,3
16402,"After the setup , the air leaks out of the movie , flattening its momentum with about an hour to go .",3
16403,"This is a poster movie , a mediocre tribute to films like Them !",2
16404,"At three hours and with very little story or character development , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue .",2
16405,A bit too derivative to stand on its own as the psychological thriller it purports to be .,3
16406,A crude teen-oriented variation on a theme that the playwright Craig Lucas explored with infinitely more grace and eloquence in his Prelude to a Kiss .,3
16407,"The film 's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments .",3
16408,If you recognize Zeus ( the dog from Snatch ) it will make you wish you were at home watching that movie instead of in the theater watching this one .,2
16409,"This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . '",1
16410,"Shanghai Ghetto should be applauded for finding a new angle on a tireless story , but you might want to think twice before booking passage .",3
16411,Plays like a checklist of everything Rob Reiner and his cast were sending up .,3
16412,"There 's too much forced drama in this wildly uneven movie , about a young man 's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present .",1
16413,"It 's at once laughable and compulsively watchable , in its committed dumbness .",4
16414,"All the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .",2
16415,"A cross between Blow and Boyz N The Hood , this movie strives to be more , but does n't quite get there .",2
16416,Good performances keep it from being a total rehash .,4
16417,"The screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children .",2
16418,Troll the cult section of your local video store for the real deal .,3
16419,"At times , the movie looks genuinely pretty .",5
16420,"Your nightmares , on the other hand , will be anything but .",3
16421,Not even Felinni would know what to make of this Italian freakshow .,1
16422,Elmo touts his drug as being 51 times stronger than coke .,3
16423,"If you 're looking for a tale of Brits behaving badly , watch Snatch again .",3
16424,It 's 51 times better than this .,3
16425,"It 's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing , let alone funny .",1
16426,"Despite its promising cast of characters , Big Trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . '",2
16427,"Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .",1
16428,Does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny .,2
16429,Neither revelatory nor truly edgy -- merely crassly flamboyant and comedically labored .,1
16430,Just about everyone involved here seems to be coasting .,2
16431,"There are a few modest laughs , but certainly no thrills .",3
16432,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,2
16433,"There 's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title .",2
16434,"While Howard 's appreciation of Brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast .",3
16435,"A preposterous , prurient whodunit .",1
16436,"Go , girls , right down the reality drain .",2
16437,"Boasting some of the most poorly staged and lit action in memory , Impostor is as close as you can get to an imitation movie .",2
16438,Can be classified as one of those ` alternate reality ' movies ... except that it would have worked so much better dealing in only one reality .,2
16439,"Predictable and cloying , though Brown Sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle .",4
16440,"... unlikable , uninteresting , unfunny , and completely , utterly inept .",1
16441,"The film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own .",1
16442,An imponderably stilted and self-consciously arty movie .,2
16443,"Muddled , melodramatic paranormal romance is an all-time low for Kevin Costner .",1
16444,Too clumsy in key moments ... to make a big splash .,2
16445,Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .,1
16446,` Matrix ' - style massacres erupt throughout ... but the movie has a tougher time balancing its violence with Kafka-inspired philosophy .,2
16447,"At least it 's a fairly impressive debut from the director , Charles Stone III .",5
16448,"It all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense .",1
16449,Wanker Goths are on the loose !,3
16450,Run for your lives !,1
16451,Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?,2
16452,"A grating , emaciated flick .",2
16453,"Unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .",2
16454,Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency .,3
16455,"We have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .",2
16456,"According to the script , Grant and Bullock 's characters are made for each other .",4
16457,But you 'd never guess that from the performances .,3
16458,"The animation merely serves up a predictable , maudlin story that swipes heavily from Bambi and The Lion King , yet lacks the emotional resonance of either of those movies .",3
16459,Ararat feels like a book report,2
16460,"Steve Oedekerk is , alas , no Woody Allen .",2
16461,"A lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .",2
16462,"An amalgam of The Fugitive , Blade Runner , and Total Recall , only without much energy or tension .",3
16463,"The acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing .",1
16464,"Shows that Jackie Chan is getting older , and that 's something I would rather live in denial about",2
16465,"With miscast leads , banal dialogue and an absurdly overblown climax , Killing Me Softly belongs firmly in the so-bad-it 's - good camp .",3
16466,"Alas , the black-and-white archival footage of their act showcases pretty mediocre shtick .",3
16467,"The slapstick is labored , and the bigger setpieces flat .",1
16468,This is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,2
16469,"The problem with the mayhem in Formula 51 is not that it 's offensive , but that it 's boring .",2
16470,"Much of the digitally altered footage appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome clich̩ .",2
16471,"the film never rises above a conventional , two dimension tale",2
16472,"Mark Wahlberg ... may look classy in a '60s - homage pokepie hat , but as a character he 's dry , dry , dry .",3
16473,"Told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject .",2
16474,The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,4
16475,Now I can see why people thought I was too hard on `` The Mothman Prophecies '' .,3
16476,"If ever a concept came handed down from the movie gods on a silver platter , this is it .",5
16477,"If ever such a dependable concept was botched in execution , this is it .",1
16478,"With an unusual protagonist ( a kilt-wearing Jackson ) and subject matter , the improbable `` Formula 51 '' is somewhat entertaining , but it could have been much stronger .",4
16479,Sandra Bullock 's best dramatic performance to date ( is ) almost enough to lift ( this ) thrill-kill cat-and-mouser ... above its paint-by-numbers plot .,3
16480,A feel-good movie that does n't give you enough to feel good about .,2
16481,"Adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service . '",4
16482,This mistaken-identity picture is so film-culture referential that the final product is a ghost .,2
16483,The picture emerges as a surprisingly anemic disappointment .,1
16484,De Niro cries .,3
16485,You 'll cry for your money back .,1
16486,"Slap me , I saw this movie .",1
